basePrice,occupancy,leadTimeDays,season_encoded,isWeekend,competitorPrice,amenitiesCount,roomType_encoded,isReturningGuest,finalPrice
47715.95708371288,0.8234244014351276,9.035100424539413,3,0,8436.735511461478,10,5,1,101446.79657619813
31275.755546877564,0.22343363933746885,14.586822455236907,1,1,47474.43117114485,17,2,1,52306.514976494414
41501.87639305914,0.6226291760988565,85.932060687327,1,0,37467.99119240839,8,2,0,65672.51798959506
44557.703777375165,0.5549578843508776,28.277197827080336,0,0,32962.44373790567,14,4,0,67580.29352567144
13719.749281599827,0.22967090741187962,54.04952829156251,0,0,33328.05450020746,8,5,1,14456.717662234963
12966.107475686653,0.6615986369760841,37.17261487728351,2,1,41856.19947462526,5,2,0,19928.20795540514
31716.10647599661,0.3462763760746945,3.5805085497821576,1,0,8025.233625851604,16,4,0,64178.44828539017
22318.33808091512,0.5390508866896112,39.94514190801997,1,0,26723.45320758046,8,2,0,29653.35689191179
42473.48123473585,0.17404509184935568,9.651600653598392,1,0,35763.28349825565,10,4,1,70786.45298740311
45301.08679970652,0.5136256514922608,30.575283312604952,2,1,30580.560918457493,8,2,0,83908.12189506939
19610.804827227752,0.3758171212385383,12.509221290689322,1,1,42140.61633809485,9,1,0,34048.179418554726
14132.916271800657,0.8401430900668189,181.8857652510444,0,1,6396.77032353352,18,6,0,29149.01617683385
39684.69921646151,0.15128085429763147,9.177478290184187,2,1,35462.948856460804,3,4,1,55934.18746487812
15915.883670762396,0.4767465474264969,9.81891348450361,0,1,28099.303328081733,17,6,0,31402.111880209137
41662.87297014288,0.5125882817182942,80.067303008132,0,0,20820.56060705734,15,1,0,53358.466820847985
22915.697921491854,0.7525054686692069,0.7485948384739496,2,1,18992.92416499945,17,1,0,50414.535427282084
34374.84526669911,0.6168588175811899,35.78989671726352,3,1,32179.133740387064,8,1,0,74720.09146442357
7490.159750229404,0.700491103474763,38.7651528483952,3,0,44876.782608280446,2,1,0,10679.850644871125
32321.388259798932,0.7993443570865805,54.305997553854574,0,1,26320.268526752418,17,0,0,58208.3545025555
24233.08090064977,0.8759826762923699,110.00099038532413,3,0,41761.988711615246,18,6,0,53312.7779814295
30570.597769247284,0.3824879470502235,111.3975241121259,1,1,21901.349946666473,5,5,0,40976.02160075134
10896.66776400858,0.5842204348275126,2.025143727198411,2,0,7812.539751279298,9,6,1,19246.93147392709
37633.06601237656,0.8560972705952798,51.75208364094636,0,0,5890.769613556012,9,3,0,48896.11185304294
43551.46264453174,0.9905060178685507,31.180028044348987,1,1,5412.715452212846,2,0,0,75264.22437859148
13186.770604266456,0.9005673799393868,31.26770733698085,3,1,20867.056672010487,2,2,0,26110.393654377945
7498.584109447601,0.4343205363619391,4.121016828049916,1,0,18850.17428928458,19,2,0,13893.08439805471
4111.013544177811,0.2756498654967854,31.510710864233346,3,0,36743.040110260765,3,5,0,1761.0996617854717
33172.6605208335,0.5404532836659298,121.33678496743728,0,0,37912.610574488695,17,3,0,57241.645208568676
31533.419696172696,0.767477306652438,72.85076631395503,1,0,5390.136535185771,14,3,1,56000.34397948038
28694.77839756129,0.5433121636779679,17.348019226409907,2,0,13392.793355783702,14,3,0,52060.231474454406
13901.513517450845,0.5348627769823017,1.2230340448521577,0,0,15890.306957468287,14,1,0,19970.018138194126
21372.58180755919,0.8544073789736205,13.496313514539587,1,0,28737.763254712045,6,0,0,36947.28522960265
30940.387753750132,0.4252634011604677,52.52837008681727,1,1,9792.215523626663,3,2,0,46340.510606756994
26348.04236638096,0.873815207330481,36.269470079611885,3,0,9295.237311800018,1,0,0,41480.47158186009
49425.919450099704,0.4661243208565512,18.449142746536623,0,1,47358.07779277403,16,0,0,74663.47328862578
9412.668370166457,0.39540979511050545,1.7003340562049956,0,1,40797.53664299571,4,0,0,15662.04284654469
35671.79404023691,0.5085909200797292,16.70057574197361,0,0,11490.780398285004,1,3,0,40333.04797538981
22002.98210090173,0.7862022628073816,18.991206788905345,0,0,22108.686971558076,17,5,0,35008.39802767261
23125.381901503893,0.21340182507759486,79.16504444674199,3,1,19714.23396510558,18,5,0,50875.840183308566
36727.09498593428,0.2767772942848157,30.740182863239834,2,0,40177.191481074144,8,3,0,62840.99558689073
35544.49911224537,0.9563003430967828,11.203862599507294,0,0,26980.007074471738,2,2,0,47165.13741285815
49589.03170400285,0.2579424646432217,22.353321898223076,3,1,9008.93763869295,18,2,0,109095.86974880629
9034.531604343887,0.6109545861379491,2.050141757709573,2,1,37732.626968343466,16,2,0,19875.969529556554
7893.153521055818,0.6213830199957441,107.88160962543839,2,1,21653.73497657119,10,5,0,14124.293084126382
37043.924405050835,0.5406620158452203,13.391421113268889,3,0,15357.439638710912,8,5,0,73988.63825168618
30184.185099301227,0.6802707237191368,19.495008420540152,0,0,20648.435234973847,12,0,0,48396.85955458929
15885.551328310876,0.30684405321785657,13.168359878054414,2,1,26394.55848952413,16,3,0,34948.21292228393
6732.710342482371,0.5973960409990734,34.41943219739273,0,0,19126.429271599445,12,1,0,9055.184504435962
7025.937731032235,0.4349559297222074,32.56189435374297,0,1,14369.571311812619,11,0,0,11093.652513186587
45026.97110921356,0.6955005336662702,37.69192958450222,1,0,21729.595353787077,19,4,0,80602.45762447739
12017.764261780916,0.22710118903583454,9.365113591056613,0,1,3901.1268052452174,1,5,1,16564.516510161036
18198.463419429478,0.6137896751555286,11.379384063499764,1,0,39307.398766526756,3,0,1,21291.938337739426
13652.850904668438,0.26674331984499133,4.014556653135909,2,1,11034.409997676532,12,3,0,27815.523918645347
19684.826374101052,0.35077875680353277,31.97070404398948,3,0,5063.516840639951,9,4,1,38195.93116291604
6262.920609066388,0.2968388202912249,1.2183207346306577,1,0,33723.83856653872,5,6,0,9273.271007866642
27395.810172688707,0.2645540018819354,27.315398768223602,3,1,39374.998054712596,1,0,0,40860.227127330116
6177.7904888341,0.8431398564046003,61.13652639733176,2,0,41249.96918486363,10,3,1,7539.393406647431
40616.755867650994,0.3571368108948013,66.4460597181517,0,0,26194.931585048198,17,3,1,57831.40825720628
13984.467849790351,0.9344114036780043,17.882670083836288,2,1,12652.30468042931,4,5,1,27379.344423540882
28380.559986411998,0.9729338728106718,18.4469251139814,3,0,37649.70083074186,15,1,0,62437.2319701064
44363.717115388536,0.6141344229433876,2.4027797153903316,2,0,35886.51462625385,19,0,0,97600.17765385479
33591.23634521813,0.22870101039915378,33.329507242871,0,0,14574.724502849142,8,3,0,42853.47456731441
28049.015967912757,0.43709341904162313,51.65459400550005,2,1,45460.16452555127,15,2,0,61707.83512940807
18243.686396422654,0.8179590370133926,8.41742258260026,0,1,7905.458529892962,7,3,0,30443.760427543097
18651.089913735304,0.4306516558273634,16.409177816271267,1,1,49186.3472607923,15,1,1,34985.26518528301
34465.886894314935,0.17831549647250988,54.760605098607215,3,1,43431.64711594084,8,3,0,59055.21064800995
49724.549977394876,0.6011064198353692,62.896524463063805,0,1,35331.23633751653,10,5,0,94225.95481833011
34106.4419229208,0.8606087663464312,8.35889425365331,0,0,47121.244749152145,18,6,0,65113.81821281505
29215.82061639117,0.8163337484291522,23.993297329981072,2,0,36948.62491121427,4,0,0,45411.17978788978
37340.57398124457,0.2576108261173179,6.414112252096941,1,1,11951.478860412159,15,5,0,68740.84427688048
24864.663777334754,0.70548815297122,3.223506397991761,0,0,23781.33849130215,11,0,1,32492.26581673558
5826.690102236906,0.2984538370920824,72.61421324670957,1,0,6360.6421435868615,3,4,0,5583.461492978438
29427.95034626176,0.29638678109695504,51.52865634704179,1,0,21313.898847541423,15,0,0,46762.071816595635
48008.388371752866,0.8866645959746666,42.81785371185475,2,0,37855.341927648806,3,4,1,71858.71298050918
11239.238290810003,0.3247020574662072,1.4998657523670387,0,1,21162.83749374842,15,5,1,19913.22069391606
35430.22986857129,0.3369226118662101,55.68486818763909,2,1,18523.826247002304,6,2,1,64168.1142015581
12443.883366975655,0.1005880516851696,17.28995577125704,3,0,30981.71895798466,1,1,1,17939.64543084421
28183.901170234818,0.8836021307129659,12.574530580651274,3,0,43993.612862948066,14,2,0,62004.58257451661
7543.793133395822,0.8133353318882213,23.72123655456934,0,1,5236.410049667284,16,4,1,14217.392269340662
24167.434004134702,0.6645960415816102,2.8739659856393565,1,0,21117.110430887566,1,3,0,36256.29604855275
38539.67645807657,0.775239187544958,42.3972108909257,0,0,10437.314865317348,17,3,1,65322.75265138507
19335.861639232156,0.23684371068204263,26.19945726964861,0,0,35681.64978439787,8,2,0,23535.20099878099
34250.85105089925,0.5124912351288179,6.1956033181638785,3,1,7969.054340263339,18,3,0,75351.87231197835
40386.14815711727,0.41609744861390285,6.256228200648309,3,1,34245.9646532715,16,4,0,88849.525945658
46577.35751553428,0.18439887363131485,6.10937071557523,1,0,16450.500927501642,6,5,0,56109.01305799216
14028.177847206316,0.5375174366934317,1.7607458466095853,1,0,12349.09024564956,10,1,0,21135.91693092127
21767.848043037484,0.9286656853083718,26.587285460940848,0,0,47008.570217774315,10,6,0,37456.40917674766
10163.55262652962,0.13605320714562505,55.04279834532804,2,0,3870.6551070599257,5,0,1,16397.202625302332
49646.72460144364,0.36231482214441446,0.5295935224749638,0,0,23575.53177880974,12,4,0,84801.5032385014
46569.04549244188,0.2867868425851331,1.5073830225225067,1,0,4016.4686457043076,17,6,0,85738.14339102001
28377.9851231863,0.3143319882991267,25.513002501385678,2,1,25728.873260903463,14,4,1,62431.567271009866
42575.5648356918,0.9175910966914378,51.36001793449528,3,1,26549.226756337655,14,0,0,93666.24263852197
27485.02493178598,0.5212621488108611,11.868661386865499,1,0,18118.13615555311,3,0,0,39922.866802430275
32308.527336129708,0.519669471645837,12.90569578145552,1,1,9211.603543676112,12,1,0,61394.450950581864
7188.848309452781,0.784518078209754,27.21595308297151,2,0,20690.214273520338,18,1,0,11790.33920121403
38497.70976334997,0.23904298360443324,9.614956286025881,1,0,34596.3581768306,12,1,1,55883.57389742315
9002.533730856037,0.5385388186900457,0.8090632894899541,1,1,39772.60300628958,2,3,1,18203.52173378127
41825.178621868836,0.4869866927089538,39.86664472431868,1,1,27945.278312242688,2,4,1,53237.71736038112
39755.320120508135,0.6372196214919905,29.476915732387265,1,0,30722.216538668512,17,5,0,76007.71027492596
36311.00079391989,0.9996019329253947,26.079065621965984,1,0,12428.969442858677,10,0,0,55106.35451614856
4699.53788466382,0.7925040046738424,40.607164100369964,1,1,16504.525661699525,18,4,0,9957.204479498108
17247.032729430444,0.45807913271568446,33.73921855304647,1,1,10609.093672460845,19,6,0,37943.47200474698
15366.290785809615,0.8447977470466422,6.915695978428045,1,0,14716.881450216733,1,4,0,24029.700244425207
19926.4111511614,0.2536375269812322,13.038216441206274,3,0,13569.678670599993,4,1,0,30001.529145463504
7119.2090979004115,0.1274173176780641,4.04402794485232,1,0,27414.092960388167,4,1,0,8079.312621064902
47037.01768245995,0.28400353521784577,4.172931853339272,3,1,29446.37152216428,2,4,0,101286.34379586102
29028.705313481685,0.4063704005028337,33.82848303559954,3,0,47412.528778610715,19,1,0,63863.15168965971
17359.64260092711,0.5595226817136039,58.68489846344115,0,1,12191.820413771584,12,3,1,28865.896000408728
21658.13130249132,0.6536162264870798,98.68907688212407,0,0,33158.758377590304,10,0,0,27765.385100149902
24018.519403727274,0.9195451454929796,29.693849160623078,3,1,41411.18564241358,13,6,1,52840.74268820001
31227.93366794901,0.5588686085954119,6.103953075400402,3,1,29331.34879780347,15,4,1,68701.45406948784
27236.933101735394,0.5511480801631564,3.349754033998127,1,1,14985.171667550558,3,0,0,44459.52324753614
46211.422741077615,0.14521870884068394,50.275501075944746,0,1,15339.86081094001,13,3,0,82558.52215195265
26357.28369657402,0.13142039739060143,25.936325147463457,2,0,4844.893494336996,8,6,0,42200.16293666555
49631.42669669569,0.5960439657247348,28.89243231527973,0,1,17355.87864777864,7,1,0,67283.1544520681
43016.9730140195,0.49436075192351003,45.62387317960883,3,1,37996.37291315886,8,2,0,94637.34063084291
12799.994174794783,0.8552623554822687,36.44871008406067,3,1,5233.3345887341875,18,3,1,28159.987184548525
46737.975088264066,0.24461162624066068,53.95595602112111,1,0,13306.87827772704,9,2,1,70490.24860653713
8469.220700617378,0.12247449590534465,1.735671998397894,1,0,36192.927430993754,6,0,0,7624.647973647573
41420.13629908601,0.5041348911371133,41.29277289887711,0,0,39784.6234526752,4,4,1,42571.070759284994
20889.294793399265,0.3137307010770317,57.08463765296111,1,0,24399.965272910635,15,6,0,36600.355523799284
44264.793060918266,0.1446529360049537,10.111844088795863,2,0,35809.49390849649,5,1,1,61425.96712949996
43798.66443505017,0.7521384581628661,30.686833432327894,2,0,21233.751926779925,5,6,0,67959.64385185765
40878.4938055282,0.20043369996152272,11.313417714801798,1,1,10515.922516133993,7,3,0,68367.12173759358
40131.43050643188,0.6474875500069945,95.08191013805745,2,1,21713.026195576607,9,1,0,75325.37260025273
17319.919537607915,0.3529447751502003,1.0198472048546023,2,1,30258.487549547714,7,2,1,32941.72977964048
6803.206303408852,0.2561464453195198,26.010223809989835,0,0,47558.504247085846,9,2,0,9050.587845020345
21940.068401962588,0.44177637062738573,5.463774972259198,2,1,6231.294748167834,10,5,0,46240.67655488424
11155.652204365908,0.8213011986006583,37.36679077837307,3,1,26847.522410713147,4,6,1,19299.694513911094
35662.7011784157,0.4528842192141155,5.8035482023666285,3,0,18459.229575904046,6,4,1,60966.490182812784
19266.68714727592,0.7756926842899501,8.051416999247019,0,1,26890.649631004642,14,2,0,32551.438395690107
48853.679440416,0.21293766711923562,20.458551194944576,1,0,4126.846026696989,9,4,1,55749.26158506408
33125.687635230606,0.7954942776985712,73.89492421612421,0,1,17712.191670974324,1,5,0,44023.384622512094
41656.58649081497,0.31323999241598377,7.136843487236593,1,0,41533.802933769235,17,3,0,66508.72258412668
9228.659618866877,0.7096538168999855,4.672960219855878,1,0,29035.261491167963,13,5,0,20303.05116150713
43514.68066681326,0.6092033993568967,42.685866501787046,1,0,24177.37716235752,7,4,0,71780.77714768589
46369.587954129536,0.9362302454905186,20.83161040509381,1,1,16419.67837062096,9,2,0,93727.97197986023
25891.91018448999,0.44859026617778264,72.83938609068014,1,1,17007.998571193726,11,0,0,43278.532028036556
31493.88807429594,0.15954866995099642,4.756318986383117,0,0,21005.76737875747,3,4,0,43725.264802780366
38946.06064244079,0.11723993699612761,31.147640836963614,1,0,42271.823368334335,12,1,1,61100.92803921332
11217.41548123939,0.8441727048754778,7.953327692413867,2,1,48459.02071998861,3,0,1,24461.657540032713
26620.605593781795,0.5722620738952889,5.115125169869841,2,1,23616.802923467603,15,6,0,57814.485154402355
21737.162305298716,0.7977196466514543,34.50627136145437,1,0,21487.583421144805,10,4,0,36505.46905522186
9879.577631625707,0.31098304001036325,27.01876868032991,2,1,42787.886463533556,1,1,0,16081.087418839948
20274.11784770198,0.4105753709619103,42.17379194171599,3,1,23064.55006990627,14,6,1,44603.05926494436
6204.098541118197,0.12709348499018705,11.108553295219716,0,1,28944.854097895608,6,5,0,9241.24663960035
4213.159626625888,0.9653430921167009,17.824676606686403,0,0,13854.258236140988,2,0,0,4267.027253342504
9352.81559027667,0.7010811160307321,15.599607634324906,1,0,37944.61918161654,8,4,0,18758.486125293297
48266.41024469117,0.9398845789833756,124.223212367755,1,1,28003.450958726746,1,3,0,73778.12412707979
28827.888187065797,0.3389467666861651,10.369886428163332,3,0,41024.62386129606,4,5,0,46117.312807919865
48393.641574201334,0.6503172501030947,10.478948201347498,1,1,39694.438311347476,4,1,1,74144.3910451854
23327.400281516202,0.710649971463374,13.134142678783686,2,1,13105.224108691342,5,3,0,43727.752393644325
17655.358255007202,0.38579473023182964,24.944296096347564,3,0,36634.87087621483,9,2,0,29894.285498547066
26788.667553491472,0.8632983115140671,8.723516112263038,2,0,40602.55717371446,13,5,0,52602.53976127592
23657.049365746774,0.952445316610223,74.05562750152033,0,0,19267.040316772567,18,5,1,48265.63314729423
7966.240160301964,0.8963696059264039,9.264538690734328,2,1,11112.628306406903,17,4,0,17525.728352664322
33118.836790439695,0.7651602783454353,67.84782407180005,0,1,3123.7113122406445,1,4,0,46522.272546482556
13153.794577951181,0.34971821175245865,3.276875132822932,2,0,24192.471695377964,15,1,0,24621.66736173642
32120.63388019799,0.3534544378950686,32.06252171157353,0,0,19564.338382325554,2,5,1,33708.37925162994
33559.451342713204,0.9670242884014342,71.25000246700516,1,0,29080.76218979422,16,4,0,56854.424620588
10145.168097046462,0.10925604634212283,5.544720342034468,2,1,11837.93135167293,5,2,0,16800.837571302352
5883.432474201403,0.74444497591793,103.56868308828784,0,1,43404.280740324335,19,6,1,7134.1634862432675
39695.79454521667,0.735621546299736,18.092797926579955,2,1,15114.495134521154,5,6,1,65630.22651808946
24610.61991715805,0.6604205868548177,87.40527992773262,3,0,13642.19143911955,2,6,0,42157.64691281262
5733.698388757362,0.9910979614781792,33.88637911321068,1,0,25593.56065476473,7,4,1,8804.460348190489
49758.716906979054,0.38069149218735276,10.768334230135977,0,1,26445.99811598089,3,5,0,77874.35635239199
5715.686366829232,0.40597467741392335,6.258827276187804,3,0,13109.005752899364,17,6,0,12101.57908111753
35666.655756352004,0.17104546265190002,10.86075031131514,2,0,15777.454156118041,3,0,0,49313.17350676221
49232.90948738044,0.4985183228893637,2.928960701613875,3,0,10976.146240296512,13,3,0,86934.87682200373
14241.464898148504,0.3349436736113633,4.6599200942671155,2,0,36767.628381188835,7,5,0,24351.07950352003
9685.72032829822,0.4090480319598798,3.316567091967891,1,1,39194.18446894185,3,2,0,15628.001406486657
8705.092152854158,0.8511146112300649,16.494455183753736,3,0,24729.439380586282,15,5,1,19151.20273627915
17253.931935676992,0.9419360621747461,47.627119048340994,1,1,36562.09006619582,18,2,1,34378.694788300745
7749.153117500395,0.2671597648046671,4.572989075688843,0,1,37588.96342105994,10,5,0,7323.131700084568
35531.5830596242,0.4352580383981193,4.188913475068666,2,0,9498.949800857004,7,6,0,59977.68631986104
5927.714512112947,0.9357675059038547,30.93665276681317,2,1,48410.36716722323,9,3,0,11697.100866879657
26942.840023040117,0.1556276146203004,6.588853918167857,1,1,41588.50151353226,5,3,0,46132.61203781956
49844.75213108991,0.18312447530024067,3.0812556627361465,1,0,12610.722676203704,8,2,0,82052.21349210595
41256.602666782885,0.24651189028560644,5.476196234106525,0,1,11749.756680065302,14,5,0,62156.76448740179
31915.31359685751,0.6356915507141873,77.20481714261018,3,1,8906.073842240388,4,3,0,60008.18418064537
17393.92017697075,0.23542504390539773,51.690169255696205,2,1,9503.792439470164,14,1,0,38266.62438933565
32323.10430570701,0.9712687433056602,13.111671657605825,2,1,38163.60455434872,12,5,1,71110.82947255543
27770.948803847627,0.5020430745326683,31.997781962525337,0,1,25073.750076726308,2,3,1,44604.4350799179
23025.91904284746,0.5513661643151497,23.118714291350894,0,1,39797.90611877376,13,0,0,38024.88117585844
9143.387706789375,0.32199275422486584,33.914632393386206,1,1,38073.98003445965,1,0,0,12016.87734107994
44670.398116301934,0.5238642271912601,34.43450006612553,1,1,31416.797534745416,7,1,0,66878.96529476684
24139.87849460216,0.6957222693733104,29.72509598144091,3,0,35259.230509197936,9,3,0,41361.6710552193
12147.258055575958,0.7760594232586385,9.281530925374717,0,0,3862.719045819664,17,0,0,22015.659506826996
20284.689491232613,0.7784812744389217,1.193626541071295,3,0,17653.549399836033,13,6,0,42319.113241448846
22464.09836885957,0.6201020014246795,18.24029977242197,0,1,32977.64242519228,10,5,0,38931.84288045423
41894.28109164309,0.9139237974944715,66.48503506369647,2,1,3439.212813853477,16,4,0,92167.4184016148
37479.8758863859,0.8356670625754984,25.284047610037163,0,1,4549.91635308189,6,3,0,68192.33684778499
39157.33000114297,0.7813433032287629,53.58364925689909,0,0,43038.73517610801,16,1,0,49559.259720569775
3518.469428146419,0.15004496951241458,143.47277255872697,2,0,35149.16849952737,11,3,0,4996.950156379274
22559.23791444879,0.10619016599768438,5.360030558584603,0,0,15472.377456656166,3,2,1,25852.202653157416
25623.17512686021,0.29120254947592566,35.3080141695596,3,1,35334.25348557932,9,2,1,43943.18315311054
3902.0370106836644,0.697171234522107,33.65276508482607,1,0,40245.46344954537,15,0,0,8584.481423504063
15211.220811016608,0.47007773999429125,117.29393552507429,1,0,17419.33130617476,13,2,0,21913.634228346105
38733.62168674034,0.46216563336938055,127.21734127930834,3,1,4693.75674246181,10,1,1,81534.56697044782
9444.156169262955,0.8961281994066523,34.815774469100894,2,0,46840.61886032352,13,0,0,20777.143572378503
28159.576178271807,0.9060065633186548,8.37613494468294,0,1,19223.45239989463,17,1,1,56429.0264722825
13114.487984810163,0.9182577376482272,48.06729144926327,3,0,8004.642874381199,7,5,0,28248.96382712838
3569.676408262984,0.38249026886352455,3.3960397120258587,1,1,26117.272955477925,6,1,1,7235.945738587665
14336.46850717845,0.7219502314653355,45.519343518340165,1,1,39117.98639621429,13,2,1,30495.909814446608
48866.066480772526,0.3444698631469327,72.30381430899573,3,1,13417.42378702528,17,5,0,107505.34625769957
40672.24425850051,0.27154884976700483,14.478488005210883,1,1,15666.032356268077,15,2,0,81003.04700102273
48100.10228308857,0.2661692116126323,29.87912287706344,3,1,14407.604379533408,4,1,0,87759.16927089547
25929.140064539035,0.4078968587772347,16.87108070094211,1,0,49608.63348308887,15,2,0,52192.8503468519
8157.601337842665,0.48696185780183954,17.27506394475396,3,1,12277.975485335499,14,2,0,17946.722943253866
28754.09598176357,0.8478542539495615,11.148040390598615,0,1,30049.450197407827,11,2,0,48640.419668120914
24355.73472431816,0.2079019841254409,43.08088132238705,0,1,46487.438157877325,4,3,0,28176.20595263648
42684.78288876195,0.7614332626554048,82.54904469804525,0,1,9904.138737255624,3,5,0,55595.217055800225
7609.881296859496,0.5783094227703748,84.78012002758483,0,0,48630.14729978191,2,5,1,7771.762913229743
25947.333440023576,0.3591508084083932,5.763204556205916,1,1,47531.43001659436,10,6,0,48905.553512632956
10052.287240617261,0.5435376260795421,62.32178516872952,2,0,44574.88339173834,13,5,0,19163.57275389887
18259.76856383282,0.36994786279932035,40.11729166605363,3,1,13084.156502510106,18,6,0,40171.490840432205
37655.782637226584,0.6364737597144754,8.744173433318867,2,1,32800.58763251622,16,1,0,82842.72180189849
25372.852080332028,0.4904595305697198,2.0896552810574534,1,0,38761.899229178285,11,6,0,37884.47004728072
20666.749401851157,0.24796497617099086,9.35913093789855,1,0,49343.312625232196,10,6,1,26779.95711071889
21540.38509279166,0.20492476710012705,72.98362787229635,2,0,11479.91963782441,9,4,0,32744.419317231146
24593.998115081373,0.5920261138649171,30.086412061673954,2,1,39003.21727740693,12,1,0,54106.79585317903
39895.777560341674,0.9121717299574931,38.30218300655177,1,0,18923.654986574307,19,5,0,82228.00975156776
44927.98038019102,0.409561917901917,8.91792911666305,1,1,11254.443881696108,1,0,0,66029.16000262795
47900.73026568463,0.7597000965003609,38.123487034152724,3,0,22804.716237051183,18,2,1,105381.6065845062
39984.45915399887,0.6927952194457903,0.8557346638327754,0,0,40310.28787098497,14,2,0,63092.95629241833
17824.124100156598,0.938399422878533,14.115537441139699,0,1,24847.94077409045,1,4,0,25478.613578042754
35342.33118606748,0.8388829155692268,29.56547441746262,3,0,28263.58570954328,17,0,0,71097.9952197927
23567.34683060342,0.6099447330149167,4.738114979739475,2,0,49772.4922794057,11,3,1,43891.821342745985
14969.519236164406,0.6913274484106966,51.948772236830166,1,1,21758.137079199023,15,6,0,32932.9423195617
42520.96423301836,0.9085478199256314,8.037610784166379,2,1,31923.83547133427,4,1,1,85424.58484211566
4806.038401229274,0.45956690612824136,31.690827633165835,0,1,20166.47747592248,15,3,0,9215.958471685824
45382.81363036491,0.39411523527199965,15.58575781195438,0,0,21460.925377449134,14,0,0,72673.0571351368
24689.440837362505,0.10972997527167672,27.193449493253496,2,0,35695.11541193418,1,4,0,33069.1165855505
32948.46940998918,0.8438959667723178,3.4102009093840433,0,0,47080.687876459524,9,0,0,44202.71872640391
33989.63434367179,0.8208826303630284,0.5117236395879541,1,0,28490.870673139107,7,4,0,53195.323464171706
45070.53381320721,0.19400906629013626,72.09352759666459,3,0,39114.796660592656,11,3,0,80268.21233774105
32923.47506185874,0.6191716430194302,9.426121077993455,2,1,7192.7082643973,2,3,0,52854.95557275286
31854.878483722903,0.5175835283501987,51.39016821476319,1,0,12924.427759300566,2,0,1,39896.80770464332
6132.645906352428,0.2068381859582003,220.17001700626,1,1,26600.187123218024,6,0,0,7954.297363593782
27365.17703142459,0.9825114043546512,7.1260708696437,0,0,3940.5510105524154,19,6,0,48355.9121138965
10057.943038400957,0.2932262987170199,9.243513230552287,1,1,14884.184001840264,14,2,0,21051.176246409756
37659.387129909825,0.16051076208150505,32.61769124182972,2,0,27317.86062177341,3,4,0,45789.956439604706
27074.4302781957,0.6353626415517186,100.95924630091235,1,0,3703.1763180461335,7,2,0,35613.82353961581
34970.70562279261,0.7649800094197294,74.24192334961384,3,1,15433.67545262396,7,1,0,61362.003901477
4958.626328312061,0.12919910144246827,20.967444648040253,1,0,27159.448515365864,4,1,0,9496.674584768156
6985.224754152751,0.6928458748543199,47.55850224429098,1,1,29938.014655118546,5,0,0,10447.101197301457
36667.199238946065,0.579062688356309,4.376652057822276,3,0,46510.32957359936,17,3,0,80667.83832568135
6387.963791937648,0.19293850798754358,113.74489104541243,1,0,33331.244292778574,4,1,1,6033.300828005848
6349.066204967154,0.2552714892517259,100.02290557601282,1,1,22492.582718909707,13,1,0,8159.454464428309
3569.0983360397104,0.6111768675844724,5.364075161398228,0,0,46726.505325254184,16,2,0,6689.404568234281
47955.56572007557,0.3667218521619595,10.675535277140174,2,1,39889.50021922633,16,2,1,105502.24458416626
37662.89289457333,0.9444841557861845,3.1659824982378675,0,0,12400.419292299137,2,6,0,59931.5312187262
19602.816199597015,0.8368662065356457,9.511991772092369,2,0,9149.59098339453,18,6,0,39108.31500650903
16937.172320519796,0.9852104858622968,50.777378259515736,3,0,34763.146879908454,1,1,0,26828.138066855565
19436.05179805493,0.3337037550553726,14.259681661066898,3,0,29314.50878211824,18,0,1,42474.17224127075
39408.71596551555,0.9727512695181794,2.776519639799262,3,0,40114.659848259515,8,2,1,79655.48719821125
34084.41872030948,0.4881104828124021,12.566794476949479,2,0,37723.83735369826,11,1,1,61222.70677688985
11704.191689770993,0.41276691578237923,119.51094272717039,2,0,32384.942091303208,15,3,0,19083.313710372036
11183.138760701964,0.14531457427241792,29.801924724793697,2,1,49359.962066557935,16,2,0,22407.73613171417
7624.595536529674,0.14748873207364238,16.14389781893739,3,0,28078.717315189206,17,1,0,15426.11406261679
34034.227825962895,0.7228101303519893,5.465033544425866,2,0,8315.970555580832,17,6,0,74875.30121711838
38925.51512442159,0.5121360949906252,128.44220227386072,1,0,41928.85754635145,12,4,1,64316.93332224609
15457.182131275189,0.30386946343249516,51.58578915113588,0,1,14837.108030248322,10,2,0,25053.186590234134
3984.413168452902,0.6525732756927094,9.91673951326215,3,1,39533.20096276416,6,4,0,8765.708970596384
6862.068371392085,0.32757230642510005,2.1793368578988073,0,0,47984.03351200242,8,2,1,9855.692941326355
48489.421637716434,0.6198685789099804,1.7487599763235315,1,0,35749.38915632404,13,2,1,85648.5986807161
16885.90454143875,0.42328787228442133,3.8478953763354147,2,0,31013.41756464065,2,6,0,21913.452551633498
39153.48794839228,0.8411970039506371,26.07996615346661,0,1,24638.15025672691,19,5,0,86137.67348646301
32359.187736150398,0.8386265446901013,79.2524653611961,1,0,20127.26370178395,10,5,0,52990.48228224984
20951.16306368611,0.5296153583101612,20.599654663309487,1,1,19591.223295676304,4,4,0,33958.120267728176
12667.30132319109,0.415737198401514,55.53486865222999,0,0,32909.51716835076,12,0,0,14196.550375863906
8705.161653492101,0.4263038169031851,17.71157867644603,3,1,38309.83649607406,18,1,0,19151.355637682624
